id,data,link,frase,texto,leia_mais,fonte,origem,qtd_repeticoes,datas_repeticoes,tema,tipo_origem
"13466","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13466/","“Esse critério técnico que usamos [para escolher ministros] (...)”","Além de ministros terem sido escolhidos por critérios políticos desde o início do governo, nem todos eram formados ou tinham experiência na área de atuação da pasta a que foram nomeados. Gilson Machado (PL-PE), ministro do Turismo até março deste ano, é veterinário e produtor rural, e o seu maior vínculo com o setor turístico era o fato de ser proprietário de pousada em Alagoas. João Roma (PL-BA), que chefiou o Ministério da Cidadania também até março, é deputado federal e foi alçado ao cargo após um acordo com o Republicanos, partido ao qual era filiado à época. Abraham Weintraub (PMB-SP), ex-titular da Educação, era economista e professor da Unifesp, com produção acadêmica voltada à Previdência Social, sem experiência na pasta que comandava. Já Eduardo Pazuello (PL-RJ), terceiro ministro da Saúde de Bolsonaro, era general do Exército e atuava na área logística. Entre os ministros com formação na área em que atuam, há também aqueles que se cacifaram para o cargo por influência política. Tereza Cristina (PP-MS), engenheira agrônoma, se tornou ministra por ter sido líder da Frente Parlamentar para a Agricultura , que apoiou a Bolsonaro na campanha de 2018. Ricardo Salles (PL-SP), ex-ministro do Meio Ambiente, também foi indicado pelos ruralistas. Já a bancada evangélica emplacou Damares Alves (Republicanos-DF), pastora, no Ministério da Mulher, da Família e dos Direitos Humanos. Para manter o apoio das Forças Armadas, Bolsonaro também indicou ministros vinculados à caserna, mas sem experiência na área, como Bento Albuquerque, almirante de esquadra da Marinha que comandou a pasta de Minas e Energia.","","https://valor.globo.com/politica/noticia/2021/02/12/indicado-pelo-centrao-deputado-joao-roma-e-nomeado-ministro-da-cidadania.ghtml","https://escriba.aosfatos.org/banco-de-discursos/discurso-de-bolsonaro-em-ato-de-campanha-no-rio-de-janeiro-rj/","REPETIDA 73 VEZES.","2019: 01.jan, 02.jan, 22.jan, 07.mar, 23.mar, 02.abr, 05.mai, 11.jun, 30.jun, 01.ago, 25.out, 30.out, 27.nov, 02.dez. | 2020: 01.jan, 03.jan, 04.jan, 16.jan, 10.mar, 05.abr, 08.jul, 29.ago, 24.set, 08.out, 15.out, 16.out, 22.out, 06.nov, 29.nov, 15.dez. | 2021: 07.abr, 26.abr, 14.mai, 12.jun, 01.jul, 20.jul, 21.jul, 29.jul, 31.jul, 14.ago, 02.set, 05.set, 14.out, 27.out. | 2022: 06.jan, 14.jan, 11.fev, 16.mar, 18.mar, 13.abr, 25.abr, 26.abr, 12.mai, 25.jul, 26.jul, 30.jul, 14.ago, 19.ago, 22.ago, 23.ago, 28.ago, 13.set, 29.set, 04.out, 14.out, 20.out, 27.out, 30.dez.","TEMA: EQUIPE DE GOVERNO","ORIGEM: DISCURSO"
"13516","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13516/","“Nós, há muito tempo, zeramos os impostos federais dos produtos da cesta básica. ”","Não é verdade que Bolsonaro zerou todos os impostos federais de produtos da cesta básica. O governo, na verdade, zerou os impostos de importação de alguns produtos: café, margarina, queijo, macarrão, óleo de soja e açúcar. A cesta é composta de 13 itens, dos quais nove já havia tido as alíquotas de PIS e Cofins zeradas antes da atual gestão, conforme pode ser verificado na tabela da Receita Federal.","","http://sped.rfb.gov.br/arquivo/show/1643","https://escriba.aosfatos.org/banco-de-discursos/live-de-jair-bolsonaro-2710/","REPETIDA 7 VEZES.","2022: 22.ago, 03.set, 08.set, 13.set, 14.set, 27.out, 26.dez.","TEMA: ECONOMIA","ORIGEM: LIVE"
"13517","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13517/","“Então veio uma proposta da Câmara, verbal, do presidente da Câmara daquela época, que era um deputado federal aí do Rio de Janeiro [Rodrigo Maia]. Ele queria dar um corte de 25% no salário, nas aposentadorias, de todos os servidores públicos. ”","Bolsonaro distorce o conteúdo de uma proposta apresentada em março de 2020 pelo deputado Carlos Sampaio (PSDB-SP) que previa uma redução escalonada nos salários dos servidores para mitigar o impacto nos cofres públicos das medidas adotadas durante a pandemia de Covid-19. Para os que ganhavam até R$ 5 mil, não haveria redução; para os que recebiam até R$ 10 mil, haveria corte de 10%; já para os que ganhavam mais de R$ 10 mil, a diminuição ficaria na casa dos 20% aos 50%. A redução teria duração inicial de três meses, podendo ser prorrogada por mais três. A proposta foi citada pelo ex-presidente da Câmara, Rodrigo Maia, em entrevista à GloboNews em março daquele ano, ocasião em que o parlamentar defendeu que Executivo, Legislativo e Judiciário dessem sua ""contribuição"" durante o período da pandemia. Em maio de 2020, Executivo e Legislativo optaram pelo congelamento dos salários do funcionalismo público até dezembro de 2021.","","https://g1.globo.com/politica/noticia/2020/03/24/maia-diz-que-partidos-articulam-proposta-de-reducao-de-salario-de-servidores-e-parlamentares.ghtml","https://escriba.aosfatos.org/banco-de-discursos/live-de-jair-bolsonaro-2710/","REPETIDA 18 VEZES.","2020: 16.abr, 07.mai, 21.mai, 22.mai. | 2022: 08.jan, 31.jan, 08.fev, 16.abr, 19.mai, 30.mai, 15.jun, 19.jun, 23.jun, 26.jun, 21.out, 27.out.","TEMA: CONGRESSO, CORONAVÍRUS","ORIGEM: LIVE"
"13518","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13518/","“Vencemos a pandemia, R$ 700 bilhões em 2020 com a pandemia.”","Bolsonaro mais uma vez exagera ao citar os gastos do governo com medidas de combate à Covid-19 em 2020. De acordo com dados do Tesouro Transparente, plataforma de monitoramento de gastos do governo federal, foi despendida até o mês de dezembro de 2020 uma soma de R$ 524 bilhões com a aquisição de insumos, o auxílio financeiro a estados e municípios, o auxílio emergencial e outros programas de transferência de renda, entre outros. O valor não chega ao citado por Bolsonaro nem se considerarmos os gastos previstos e não executados: esses totalizaram R$ 604,7 bilhões.","","https://www.tesourotransparente.gov.br/visualizacao/painel-de-monitoramentos-dos-gastos-com-covid-19","https://escriba.aosfatos.org/banco-de-discursos/live-de-jair-bolsonaro-2710/","REPETIDA 28 VEZES.","2021: 15.jun, 05.set, 14.out, 15.out, 08.nov, 25.nov, 11.dez. | 2022: 14.jan, 03.fev, 08.fev, 09.fev, 11.fev, 18.fev, 25.mar, 14.abr, 16.abr, 24.mai, 23.jun, 25.jul, 27.jul, 09.ago, 13.ago, 18.ago, 05.out, 22.out, 23.out, 27.out.","TEMA: CORONAVÍRUS, ECONOMIA","ORIGEM: LIVE"
"13519","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13519/","“Quando nós criamos o Auxílio Brasil na Câmara o ano passado, acabando com o Bolsa Família, aquela miséria que pagavam pro pessoal mais pobre do Brasil, toda a bancada do PT na Câmara votou contra o Auxílio Brasil.”","Não é verdade que os deputados do PT votaram contra a criação do Auxílio Brasil. A Medida Provisória 1.061/2021, que criou o benefício com o valor de R$ 400 mensais, foi aprovada em novembro do ano passado na Câmara dos Deputados por unanimidade.","","https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=64272","https://escriba.aosfatos.org/banco-de-discursos/live-de-jair-bolsonaro-2710/","REPETIDA 14 VEZES.","2022: 28.ago, 08.set, 13.set, 23.set, 29.set, 14.out, 15.out, 16.out, 21.out, 25.out, 27.out, 28.out.","TEMA: CONGRESSO, DIREITOS E ASSISTÊNCIA SOCIAL","ORIGEM: LIVE"
"13520","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13520/","“Você pega, por exemplo, quem ganha R$ 5.000 de aposentadoria nos Correios. No contracheque dele tem um desconto de R$ 510 extra, desconto pro fundo de pensão, que é o Postalis, está lá um valor e tem um extra de R$ 510.”","Não é verdade que todos os aposentados dos Correios têm um desconto de R$ 510 no salário para custear um rombo no fundo de pensão, como afirma Bolsonaro. O presidente se refere às alíquotas mais altas cobradas de cerca de 80 mil servidores, que ingressaram até 2008 no plano PBD (Plano de Benefício Definido) do Postalis, fundo de pensão dos Correios. As alíquotas vão até 18,81% e o objetivo é equacionar um déficit acumulado pelo Postalis entre 2012 e 2014. O plano não aceita novos participantes desde 2008. Além do PBD, os servidores dos Correios têm acesso ao plano Postalprev, que não possui déficit semelhante. Os carteiros também não são obrigados a contribuir com esses planos: eles podem, se quiserem, contribuir apenas para a Previdência Social.","","http://www.postalis.org.br/solucao-para-o-plano-bd-perguntas-e-respostas/","https://escriba.aosfatos.org/banco-de-discursos/live-de-jair-bolsonaro-2710/","REPETIDA 3 VEZES.","2022: 07.out, 20.out, 27.out.","TEMA: ECONOMIA","ORIGEM: LIVE"
"13521","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13521/","“Porque o PT botou gente deles pra administrar os fundos de pensões das empresas que roubaram sabe quanto? Sabe quanto aproximadamente o pessoal roubou dos fundos de pensões? R$ 45 bilhões. ”","Não há registros de que os governos petistas tenham desviado R$ 45 bilhões dos fundos de pensão, como afirma Bolsonaro. O presidente se refere à Operação Greenfield, que apurou, entre 2016 e 2019, fraudes no Postalis (Correios), Funcef (Caixa) e Petros (Petrobras). Em denúncia, enviada em outubro de 2019, o Ministério Público Federal estimou os valores desviados em R$ 1 bilhão e solicitou a devolução de R$ 3,1 bilhões aos cofres públicos — o triplo do valor que teria sido desviado. A denúncia foi aceita, mas não há prazo para julgamento. A operação foi encerrada em janeiro de 2021, no governo Bolsonaro, e apenas 22% do valor que teria sido objeto de prejuízos a esses fundos foi recuperado.","","https://g1.globo.com/politica/noticia/2019/10/07/ministerio-publico-denuncia-26-pessoas-na-operacao-greenfield.ghtml","https://escriba.aosfatos.org/banco-de-discursos/live-de-jair-bolsonaro-2710/","REPETIDA 3 VEZES.","2022: 26.out, 27.out.","TEMA: CORRUPÇÃO","ORIGEM: LIVE"
"13522","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13522/","“Repito aqui, endividamento da Petrobras: R$ 600 bilhões... R$ 900 bilhões [de 2003 a 2015].”","O endividamento da Petrobras não foi de R$ 900 bilhões em governos petistas, como afirma Bolsonaro. Em 2003, os resultados divulgados pela petrolífera à Bovespa (Bolsa de Valores de São Paulo), atual B3, indicavam endividamento total de R$ 63,791 bilhões. Corrigido pelo IPCA (Índice de Preços ao Consumidor Amplo), o montante foi de R$ 176 bilhões. Já em 2015, último ano completo do PT no poder, a dívida era de R$ 492,8 bilhões — com a atualização da inflação, R$ 705,5 bilhões. A diferença, portanto, é de R$ 407,2 bilhões em valores nominais e de R$ 505,4 bilhões se corrigido pela inflação, montante muito menor que o citado por Bolsonaro.","","https://www.investidorpetrobras.com.br/resultados-e-comunicados/central-de-resultados/","https://escriba.aosfatos.org/banco-de-discursos/live-de-jair-bolsonaro-2710/","REPETIDA 77 VEZES.","2022: 31.jan, 01.fev, 02.fev, 03.fev, 04.fev, 08.fev, 09.fev, 16.fev, 18.fev, 21.fev, 23.fev, 24.fev, 25.fev, 07.mar, 10.mar, 16.mar, 21.mar, 24.mar, 31.mar, 04.abr, 06.abr, 11.abr, 12.abr, 14.abr, 16.abr, 25.abr, 29.abr, 15.mai, 16.mai, 17.mai, 19.mai, 25.mai, 30.mai, 02.jun, 09.jun, 17.jun, 19.jun, 27.jun, 01.jul, 05.jul, 07.jul, 24.jul, 25.jul, 27.jul, 30.jul, 01.ago, 08.ago, 09.ago, 13.ago, 25.ago, 28.ago, 03.set, 06.set, 26.set, 29.set, 04.out, 06.out, 14.out, 15.out, 16.out, 20.out, 23.out, 26.out, 27.out, 28.out, 30.dez.","TEMA: ECONOMIA","ORIGEM: LIVE"
"13523","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13523/","“Mais que promessa, a certeza de reajuste acima da inflação para o salário mínimo, para os aposentados e para os servidores. ”","O governo promete aumento real do salário mínimo para 2023, mas a proposta de Orçamento para 2023 enviada pelo Executivo ao Congresso em agosto prevê que o salário mínimo seja reajustado apenas de acordo com a inflação. O valor previsto é de R$ 1.302, o que representaria o quarto ano consecutivo sem aumento real (acima da inflação). O valor, no entanto, deve ser confirmado por meio de uma lei até o fim deste ano.","","https://www12.senado.leg.br/noticias/materias/2022/08/31/governo-envia-orcamento-de-2023-com-salario-minimo-de-R-1302","https://escriba.aosfatos.org/banco-de-discursos/discurso-de-bolsonaro-em-ato-de-campanha-em-uberlandia-mg-2/","REPETIDA 2 VEZES.","2022: 20.out, 27.out.","TEMA: ECONOMIA","ORIGEM: DISCURSO"
"13524","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13524/","“Criamos o Pix (...)”","Apesar de ter sido lançado em novembro de 2020, durante a gestão de Jair Bolsonaro, o Pix começou a ser estudado pelo Banco Central em 2016 e teve suas principais diretrizes definidas em 2018, ainda durante a gestão de Michel Temer (MDB). Em dezembro de 2016, o então presidente da instituição, Ilan Goldfajn, afirmou à imprensa que o BC se preparava para lançar uma ferramenta inspirada no Zelle, modelo de pagamentos instantâneos anunciado por uma fintech dos EUA. Ainda em 2016, servidores do banco produziram um relatório sobre os possíveis benefícios desse tipo de sistema, que passou a ser mais discutido ao longo de 2017. Por fim, em maio de 2018, foi instituído um grupo de trabalho chamado ""Pagamentos Instantâneos"", que estabeleceu as principais diretrizes para o que viria a ser o Pix. Posteriormente, já no início do governo Bolsonaro, foram realizados processos técnicos de desenvolvimento de sistema e criação da marca, segundo nota enviada pelo Banco Central ao UOL.","https://www.aosfatos.org/noticias/ciro-nogueira-infla-prejuizo-dos-bancos-e-engana-ao-dizer-que-bolsonaro-criou-pix/","https://economia.uol.com.br/noticias/redacao/2022/05/10/pix-banco-central-bolsonaro-eleicoes-2022.htm?utm_source=twitter&utm_medium=social-media&utm_content=geral&utm_campaign=noticias","https://escriba.aosfatos.org/banco-de-discursos/discurso-de-bolsonaro-em-ato-de-campanha-em-uberlandia-mg-2/","REPETIDA 20 VEZES.","2022: 05.mai, 17.mai, 30.mai, 05.jun, 28.jun, 01.jul, 05.jul, 13.jul, 15.jul, 28.jul, 02.ago, 08.ago, 13.set, 15.set, 18.set, 15.out, 26.out, 27.out.","TEMA: ECONOMIA","ORIGEM: DISCURSO"
"13321","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13321/","“Criamos o Pix.”","Apesar de ter sido lançado em novembro de 2020, durante a gestão de Jair Bolsonaro, o Pix começou a ser estudado pelo Banco Central em 2016 e teve suas principais diretrizes definidas em 2018, ainda durante a gestão de Michel Temer (MDB). Em dezembro de 2016, o então presidente da instituição, Ilan Goldfajn, afirmou à imprensa que o BC se preparava para lançar uma ferramenta inspirada no Zelle, modelo de pagamentos instantâneos anunciado por uma fintech dos EUA. Ainda em 2016, servidores do banco produziram um relatório sobre os possíveis benefícios desse tipo de sistema, que passou a ser mais discutido ao longo de 2017. Por fim, em maio de 2018, foi instituído um grupo de trabalho chamado ""Pagamentos Instantâneos"", que estabeleceu as principais diretrizes para o que viria a ser o Pix. Posteriormente, já no início do governo Bolsonaro, foram realizados processos técnicos de desenvolvimento de sistema e criação da marca, segundo nota enviada pelo Banco Central ao UOL.","https://www.aosfatos.org/noticias/ciro-nogueira-infla-prejuizo-dos-bancos-e-engana-ao-dizer-que-bolsonaro-criou-pix/","https://economia.uol.com.br/noticias/redacao/2022/05/10/pix-banco-central-bolsonaro-eleicoes-2022.htm?utm_source=twitter&utm_medium=social-media&utm_content=geral&utm_campaign=noticias","https://www.facebook.com/jairmessias.bolsonaro/videos/661930621964898","REPETIDA 20 VEZES.","2022: 05.mai, 17.mai, 30.mai, 05.jun, 28.jun, 01.jul, 05.jul, 13.jul, 15.jul, 28.jul, 02.ago, 08.ago, 13.set, 15.set, 18.set, 15.out, 26.out, 27.out.","TEMA: ECONOMIA","ORIGEM: DISCURSO"
"13322","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13322/","“No meu governo, quanto mais impostos a gente corta, diminui, mais nós arrecadamos.”","É fato que o governo federal tem arrecadado mais, apesar das desonerações recentes em produtos como combustíveis. De acordo com o Tesouro Nacional, a receita líquida (valor arrecadado menos as transferências para estados e municípios) do governo central entre janeiro e agosto deste ano foi de R$ 1,2 trilhão, contra R$ 989,7 bilhões no mesmo período do ano anterior. No entanto, não é possível estimar o impacto das desonerações na carga tributária, que é a relação entre os tributos recolhidos e o PIB, dado que é divulgado anualmente. Em 2021, as reduções de impostos aprovadas até então não foram eficazes na redução da carga tributária, que foi a maior registrada desde 2013. Ela correspondia em 2021 a 22,48% do PIB, contra os 22,49% registrados em 2013, na gestão de Dilma Rousseff (PT). Já a receita líquida naquele ano foi de R$ 1,57 trilhão, o que equivale a 18,2% do PIB (Produto Interno Bruto), maior porcentagem desde 2013.","","https://www.tesourotransparente.gov.br/publicacoes/carga-tributaria-do-governo-geral/2021/114?ano_selecionado=2021","https://www.facebook.com/jairmessias.bolsonaro/videos/661930621964898","REPETIDA 6 VEZES.","2022: 06.out, 21.out, 26.out, 28.out, 30.dez.","TEMA: ECONOMIA","ORIGEM: DISCURSO"
"13323","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13323/","“Eles querem aprovar a ideologia de gênero.”","Bolsonaro frequentemente associa as políticas educacionais adotadas do PT com a ""ideologia de gênero"", termo usado desde o final dos anos 1990 para criticar discussões relacionadas a gênero e sexualidade. Segundo setores conservadores, essa suposta ideologia faria parte de um plano para minar os conceitos de heterossexualidade e família cristã. No Brasil, a teoria ganhou notoriedade à época do projeto Escola sem Homofobia, que tinha por objetivo promover a aceitação e a diversidade sexual entre adolescentes do ensino médio. Intensamente combatido por setores religiosos e conservadores, o projeto não foi adiante, mas a narrativa enganosa de que as gestões petistas incentivaram a sexualização precoce em crianças se perpetuaram, em especial no discurso do agora presidente Jair Bolsonaro. A teoria da ""ideologia de gênero"", no entanto, não existe, e não há quaisquer políticas públicas relacionadas a ela no Brasil.","https://www.aosfatos.org/noticias/desenhamos-fatos-sobre-ideologia-de-genero/","http://www.scielo.br/pdf/se/v32n3/0102-6992-se-32-03-725.pdf","https://www.facebook.com/jairmessias.bolsonaro/videos/661930621964898","REPETIDA 47 VEZES.","2019: 01.jan. | 2021: 21.out, 10.nov, 22.nov, 14.dez. | 2022: 14.jan, 12.fev, 07.mar, 10.mar, 16.mar, 05.mai, 19.mai, 25.mai, 27.mai, 30.mai, 06.jun, 07.jun, 08.jun, 09.jun, 13.jun, 14.jun, 17.jun, 22.jun, 26.jun, 29.jun, 02.jul, 14.jul, 20.jul, 03.ago, 01.set, 03.set, 14.set, 29.set, 01.out, 07.out, 14.out, 20.out, 22.out, 23.out, 26.out.","TEMA: IDEOLOGIA","ORIGEM: DISCURSO"
"13324","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13324/","“Mais ainda: o PT quer aprovar a legalização das drogas.”","Não há, na última versão disponível do programa de governo de Lula, qualquer menção à liberação de drogas. Na verdade, o documento diz que ""o país precisa de uma nova política sobre drogas, intersetorial e focada na redução de riscos, na prevenção, tratamento e assistência ao usuário. O atual modelo bélico de combate ao tráfico será substituído por estratégias de enfrentamento e desarticulação das organizações criminosas, baseadas em conhecimento e informação, com o fortalecimento da investigação e da inteligência"". Aos Fatos também não encontrou nenhuma declaração pública do ex-presidente que sugira a liberação de drogas como uma promessa de governo. Há registros na imprensa de que o petista estuda alterar a lei de drogas (lei nº 11.343/2006), não para legalizar os entorpecentes, mas para estabelecer critérios mais claros para determinar o que seria tráfico e, assim, reduzir o número de encarceramentos. Por fim, a assessoria de Lula, em nota enviada ao Aos Fatos, classificou a declaração como mentirosa.","","https://divulgacandcontas.tse.jus.br/candidaturas/oficial/2022/BR/BR/544/candidatos/280001607829/pje-3b1196fd-Proposta%20de%20governo.pdf","https://www.facebook.com/jairmessias.bolsonaro/videos/661930621964898","REPETIDA 22 VEZES.","2022: 14.set, 24.set, 25.set, 27.set, 28.set, 29.set, 13.out, 14.out, 15.out, 16.out, 21.out, 23.out, 25.out, 26.out, 27.out.","TEMA: IDEOLOGIA","ORIGEM: DISCURSO"
"13325","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13325/","“Não tem ainda o metrô de BH. Mas em Caracas, capital da Venezuela, tem, porque o PT mandou dinheiro para lá.”","Para criticar a atuação do BNDES (Banco Nacional de Desenvolvimento Econômico e Social) durante os governos petistas, Bolsonaro cita a obra do metrô de Caracas, iniciada pela Odebrecht em 2001— durante o governo Fernando Henrique Cardoso (PSDB) — com financiamento inicial de US$ 107,5 milhões obtido do banco. Em comparação, o presidente afirma que Belo Horizonte não teria linha de metrô. Isso, no entanto, é falso. De acordo com a CBTU (Companhia Brasileira de Trens Urbanos), a capital mineira possui uma linha de metrô com 19 estações e 28,1 km de extensão.","","https://www.cbtu.gov.br/index.php/pt/sistemas-cbtu/belo-horizonte","https://www.facebook.com/jairmessias.bolsonaro/videos/661930621964898","REPETIDA 20 VEZES.","2022: 04.abr, 15.mai, 07.jun, 17.jun, 19.jun, 29.jun, 30.jun, 12.jul, 17.jul, 23.set, 01.out, 07.out, 15.out, 23.out, 26.out, 28.out.","TEMA: INFRAESTRUTURA","ORIGEM: DISCURSO"
"13337","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13337/","“O senhor ministro Alexandre de Moraes nos deu 24 horas pra apresentar provas. Nós apresentamos provas no tempo exigido por ele, provas contundentes.”","Bolsonaro faz menção à acusação feita na segunda-feira (24) pela chapa dele, ao TSE (Tribunal Superior Eleitoral), sobre uma suposta fraude eleitoral. Segundo o ministro das Comunicações, Fábio Faria, rádios teriam deixado de veicular 154 mil inserções de sua campanha entre os dias 7 e 21 de outubro. A princípio, o ministro Alexandre de Moraes deu prazo de 24 horas para os advogados apresentarem provas das alegações. A chapa enviou ao tribunal arquivos em áudio e em PDF, produzidos pela empresa Audiency Brasil Tecnologia, mostrando uma suposta diferença de apenas 730 inserções entre PT e PL, e não 154 mil. Além disso, a metodologia usada pela empresa não é confiável, uma vez que capta a transmissão das rádios por streaming na internet — meio em que não valem as regras específicas para concessões públicas, como transmissão obrigatória de inserções eleitorais e do programa A Voz do Brasil. Além disso, o documento possui erros e foi questionado pelas próprias rádios, que refutam as conclusões e dizem ter provas em contrário. Aos Fatos transcreveu 11 das 24 horas de áudios da rádio Bispa FM, de Pernambuco, enviados pelos advogados do PL ao TSE. O levantamento mostra que, no período, houve 20 inserções do PT e 21 inserções do partido de Bolsonaro. No relatório do partido, porém, constam todas as 20 inserções do PT e somente 9 do PL. Das 8 rádios listadas na ação, ao menos 6 vieram a público desmentir as conclusões do relatório do partido de Bolsonaro e afirmaram ter gravações que provam que as inserções foram veiculadas de acordo com a lei. Nesta quarta (26), Moraes negou prosseguimento ao pedido da campanha e pediu ao procurador-geral eleitoral, Augusto Aras, que investigue “possível cometimento de crime eleitoral com a finalidade de tumultuar o segundo turno do pleito em sua última semana”.","https://www.aosfatos.org/bipe/insercoes-radio-bolsonaro-tse/","https://www1.folha.uol.com.br/poder/2022/10/entenda-fragilidades-no-relatorio-da-campanha-de-bolsonaro-sobre-radios.shtml","https://www.youtube.com/watch?v=kiUTQVDxc1s&ab_channel=CNNBrasil","","","TEMA: ELEIÇÕES","ORIGEM: DISCURSO"
"13338","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13338/","“Ou seja, tudo isso temos notado não é de agora. Em certos locais que eu achava que iria bem e poderia até ganhar, a nossa análise, pode ter havido outro fatores, outros fatores, mas vimos que perdemos. Certamente, ou com toda a certeza, as inserções, essas de rádio, fizeram a diferença ou poderiam ter feito a diferença.”","Ao comentar sobre a acusação feita na segunda-feira (24) por sua campanha ao TSE (Tribunal Superior Eleitoral) sobre uma suposta fraude eleitoral envolvendo inserções em rádios, Bolsonaro sugere que a alegada disparidade na transmissão das propagandas teria prejudicado seu resultado no primeiro turno. Mesmo que as provas apresentadas fossem robustas — o que não é o caso, já que há erro de metodologia na coleta e discrepâncias entre os áudios e os relatórios enviados pelos advogados —, a alegação é necessariamente falsa, uma vez que os documentos apresentados dizem respeito apenas ao período de 7 a 21 de outubro, já durante o segundo turno. Aos Fatos transcreveu 11 das 24 horas de áudios da rádio Bispa FM, de Pernambuco, enviados pelos advogados do PL ao TSE. O levantamento mostra que, no período, houve 20 inserções do PT e 21 inserções do partido de Bolsonaro. No relatório do partido, porém, constam todas as 20 inserções do PT e somente 9 do PL. Das 8 rádios listadas na ação, ao menos 6 vieram a público desmentir as conclusões do relatório do partido de Bolsonaro e afirmaram ter gravações que provam que as inserções foram veiculadas de acordo com a lei. Nesta quarta (26), o ministro Alexandre de Moraes negou prosseguimento ao pedido da campanha e pediu ao procurador-geral eleitoral, Augusto Aras, que investigue “possível cometimento de crime eleitoral com a finalidade de tumultuar o segundo turno do pleito em sua última semana”.","https://www.aosfatos.org/bipe/insercoes-radio-bolsonaro-tse/","https://noticias.uol.com.br/eleicoes/2022/10/24/bolsonaro-questiona-insercoes-de-radio-e-pede-suspensao-de-programa-de-lula.htm","https://www.youtube.com/watch?v=kiUTQVDxc1s&ab_channel=CNNBrasil","","","TEMA: ELEIÇÕES","ORIGEM: DISCURSO"
"13357","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13357/","“Na Petrobras como um todo, o endividamento da mesma no período do PT, Lula e Dilma, o endividamento chegou na casa dos US$ 170 bilhões.”","Bolsonaro frequentemente afirma que o endividamento da Petrobras durante os governos petistas foi de R$ 900 bilhões — valor que aqui converte para US$ 170 bilhões. Isso, no entanto, é falso. Em 2003, os resultados divulgados pela petrolífera à Bovespa (Bolsa de Valores de São Paulo), atual B3, indicavam endividamento total de R$ 63,791 bilhões. Corrigido pelo IPCA (Índice de Preços ao Consumidor Amplo), o montante foi de R$ 176 bilhões. Já em 2015, último ano completo do PT no poder, a dívida era de R$ 492,8 bilhões — com a atualização da inflação, R$ 705,5 bilhões. A diferença, portanto, é de R$ 407,2 bilhões em valores nominais e de R$ 505,4 bilhões se corrigido pela inflação, montante muito menor que o citado por Bolsonaro.","","https://www.investidorpetrobras.com.br/resultados-e-comunicados/central-de-resultados/","https://escriba.aosfatos.org/banco-de-discursos/entrevista-de-bolsonaro-a-ben-shapiro/","REPETIDA 77 VEZES.","2022: 31.jan, 01.fev, 02.fev, 03.fev, 04.fev, 08.fev, 09.fev, 16.fev, 18.fev, 21.fev, 23.fev, 24.fev, 25.fev, 07.mar, 10.mar, 16.mar, 21.mar, 24.mar, 31.mar, 04.abr, 06.abr, 11.abr, 12.abr, 14.abr, 16.abr, 25.abr, 29.abr, 15.mai, 16.mai, 17.mai, 19.mai, 25.mai, 30.mai, 02.jun, 09.jun, 17.jun, 19.jun, 27.jun, 01.jul, 05.jul, 07.jul, 24.jul, 25.jul, 27.jul, 30.jul, 01.ago, 08.ago, 09.ago, 13.ago, 25.ago, 28.ago, 03.set, 06.set, 26.set, 29.set, 04.out, 06.out, 14.out, 15.out, 16.out, 20.out, 23.out, 26.out, 27.out, 28.out, 30.dez.","TEMA: ECONOMIA","ORIGEM: ENTREVISTA"
